,category,sub_category,sub_category2,sub_category2_link
2075,tablet & accessories,,,https://uae.sharafdg.com/drones/
2076,tablet & accessories,,,https://uae.sharafdg.com/dji-mavic3-pro/
2077,tablet & accessories,,,https://uae.sharafdg.com/?q=drone%20accessories&post_type=product
2078,tablet & accessories,,,https://uae.sharafdg.com/c/health_fitness_beauty/grooming_appliances/shavers_trimmers/
2079,tablet & accessories,,,https://uae.sharafdg.com/c/health_fitness_beauty/grooming_appliances/hair_straighteners_dryers/
2080,tablet & accessories,,,https://uae.sharafdg.com/c/health_fitness_beauty/grooming_appliances/epilators_hair_removal_devices/
2081,tablet & accessories,,,https://uae.sharafdg.com/c/health_fitness_beauty/grooming_appliances/hair_stylers/
2082,tablet & accessories,,,https://uae.sharafdg.com/c/health_fitness_beauty/grooming_appliances/hair_clippers/
2083,tablet & accessories,,,https://uae.sharafdg.com/c/wearables_smartwatches/fitness_trackers/
2084,tablet & accessories,,,https://uae.sharafdg.com/c/health_fitness_beauty/health_care/massagers_spa/
2085,tablet & accessories,,,https://uae.sharafdg.com/oral-hygiene/
2086,tablet & accessories,,,https://uae.sharafdg.com/c/health_fitness_beauty/health_care/health_care_devices/
2087,tablet & accessories,,,https://uae.sharafdg.com/c/health_fitness_beauty/health_care/scales/
2088,tablet & accessories,,,https://uae.sharafdg.com/c/sports_fitness/weights_dumbbells/
2089,tablet & accessories,,,https://uae.sharafdg.com/c/sports_fitness/treadmills/
2090,tablet & accessories,,,https://uae.sharafdg.com/c/sports_fitness/protective_gear/
2091,tablet & accessories,,,https://uae.sharafdg.com/c/sports_fitness/exercise_bikes/
2092,tablet & accessories,,,https://uae.sharafdg.com/c/sports_fitness/sports_equipments/
2093,tablet & accessories,,,https://uae.sharafdg.com/c/sports_fitness/home_gym/
2094,tablet & accessories,,,https://uae.sharafdg.com/womens-watches/
2095,tablet & accessories,,,https://uae.sharafdg.com/mens-watches/
2096,tablet & accessories,,,https://uae.sharafdg.com/unisex-watches/
2097,tablet & accessories,,,https://uae.sharafdg.com/?q=CASIO%20G%20SHOCK&post_type=product
2098,tablet & accessories,,,https://uae.sharafdg.com/?dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=Casio&dFR%5Btaxonomies.product_cat%5D%5B0%5D=watches&post_type=product
2099,tablet & accessories,,,https://uae.sharafdg.com/?q=fossil&post_type=product
2100,tablet & accessories,,,https://uae.sharafdg.com/?dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=Guess&dFR%5Btaxonomies.product_cat%5D%5B0%5D=watches&post_type=product
2101,tablet & accessories,,,https://uae.sharafdg.com/perfumes-for-women/
2102,tablet & accessories,,,https://uae.sharafdg.com/perfumes-for-men/
2103,tablet & accessories,,,https://bit.ly/3cpUna4
2104,tablet & accessories,,,https://uae.sharafdg.com/?q=Davidoff&dFR%5Btaxonomies.product_cat%5D%5B0%5D=Fragrances&post_type=product
2105,tablet & accessories,,,https://uae.sharafdg.com/?q=Dolce%20%26%20Gabbana&dFR%5Btaxonomies.product_cat%5D%5B0%5D=Fragrances&%20Gabbana=&post_type=product
2106,tablet & accessories,,,https://uae.sharafdg.com/?q=Calvin%20Klien&dFR%5Btaxonomies.product_cat%5D%5B0%5D=Fragrances&post_type=product
2107,tablet & accessories,,,https://uae.sharafdg.com/?q=Elizabeth%20Arden&dFR%5Btaxonomies.product_cat%5D%5B0%5D=Fragrances&post_type=product
2108,tablet & accessories,,,https://uae.sharafdg.com/brand/Dior/?dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=Dior&dFR%5Btaxonomies.product_cat%5D%5B0%5D=Fragrances
2109,tablet & accessories,,,https://uae.sharafdg.com/sunglasses/?dFR%5Btaxonomies.attr.Target%20Group%5D%5B0%5D=Women
2110,tablet & accessories,,,https://uae.sharafdg.com/c/fashion/sunglasses/?dFR%5Btaxonomies.attr.Target%20Group%5D%5B0%5D=Men&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=Fashion%20%3E%20Sunglasses
2111,tablet & accessories,,,https://uae.sharafdg.com/c/fashion/sunglasses/?dFR%5Btaxonomies.attr.Target%20Group%5D%5B0%5D=Kids&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=Fashion%20%3E%20Sunglasses
2112,tablet & accessories,,,https://uae.sharafdg.com/?q=frames&dFR%5Btaxonomies.product_cat%5D%5B0%5D=Sunglasses&post_type=product
2113,tablet & accessories,,,https://uae.sharafdg.com/?q=Ray-Ban&post_type=product
2114,tablet & accessories,,,https://uae.sharafdg.com/?q=Guess&dFR%5Btaxonomies.product_cat%5D%5B0%5D=Sunglasses&post_type=product
2115,tablet & accessories,,,https://uae.sharafdg.com/save-with-solar/
2116,tablet & accessories,,,https://uae.sharafdg.com/solar-energy/enquiries/
2117,tablet & accessories,,,https://uae.sharafdg.com/c/solar_energy/solar_components/hybrid_inverter/
2118,tablet & accessories,,,https://uae.sharafdg.com/c/solar_energy/solar_components/agm_la_battery/
2119,tablet & accessories,,,https://uae.sharafdg.com/c/solar_energy/solar_components/batteries/
2120,tablet & accessories,,,https://uae.sharafdg.com/c/solar_energy/solar_components/mppt_controllers/
2121,tablet & accessories,,,https://uae.sharafdg.com/daily-deals/
2122,tablet & accessories,,,https://uae.sharafdg.com/half-price/
2123,tablet & accessories,,,https://uae.sharafdg.com/catalogue-uae/
2124,tablet & accessories,,,https://uae.sharafdg.com/clearance/
2125,tablet & accessories,,,https://uae.sharafdg.com/express-delivery/
2126,tablet & accessories,,,https://uae.sharafdg.com/store-locator/
2127,tablet & accessories,,,https://uae.sharafdg.com/flexipay-convert-your-purchases-to-affordable-1824-months-installments/
2128,tablet & accessories,,,https://uae.sharafdg.com/epp/
2129,tablet & accessories,,,https://www.dghelp.com/dg-buy-back/
2130,tablet & accessories,,,https://uae.sharafdg.com/dg-help/
2131,tablet & accessories,,,https://uae.sharafdg.com/warranty/
2132,tablet & accessories,,,https://uae.sharafdg.com/sell-with-us/
2133,tablet & accessories,,,https://uae.sharafdg.com/?dFR%5Bpromotion_offer_json.fulfilled_by%5D%5B0%5D=FBO&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=Mobiles%20%26%20Tablets%20%3E%20Mobiles&post_type=product
2134,tablet & accessories,,,https://uae.sharafdg.com/?dFR%5Bpromotion_offer_json.fulfilled_by%5D%5B0%5D=FBO&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=Mobiles%20%26%20Tablets%20%3E%20Tablets&post_type=product
2135,tablet & accessories,,,https://uae.sharafdg.com/?dFR%5Bpromotion_offer_json.fulfilled_by%5D%5B0%5D=FBO&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=Computing%20%3E%20Laptops&post_type=product
2136,tablet & accessories,,,"https://uae.sharafdg.com/?dFR%5Bpromotion_offer_json.fulfilled_by%5D%5B0%5D=FBO&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=TV,%20Video%20%26%20Audio%20%3E%20TVs&post_type=product"
2137,tablet & accessories,,,https://uae.sharafdg.com/?dFR%5Bpromotion_offer_json.fulfilled_by%5D%5B0%5D=FBO&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=Wearables%20%26%20Smartwatches&post_type=product
2138,tablet & accessories,,,https://uae.sharafdg.com/?dFR%5Bpromotion_offer_json.fulfilled_by%5D%5B0%5D=FBO&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=Gaming&post_type=product
2139,tablet & accessories,,,https://uae.sharafdg.com/?dFR%5Bpromotion_offer_json.fulfilled_by%5D%5B0%5D=FBO&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=Home%20Appliances&post_type=product
2140,tablet & accessories,,,https://uae.sharafdg.com/dg-member-exclusives/
2141,tablet & accessories,,,https://uae.sharafdg.com/dgmember-starzplay/
2142,tablet & accessories,,,https://uae.sharafdg.com/product/dg-member-subscription-non-refundable/
2143,tablet & accessories,,,https://uae.sharafdg.com/save-with-solar/
2144,tablet & accessories,,,https://www.sdgenergy.com/solar-energy-developer
2145,tablet & accessories,,,https://www.sdgenergy.com/solar-for-your-villa
2146,tablet & accessories,,,https://www.sdgenergy.com/about-sharaf-dg-energy
2147,tablet & accessories,,,https://uae.sharafdg.com/dg-business/#dgbusiness-knowmore
2148,tablet & accessories,,,https://uae.sharafdg.com/dg-business/#dgbusiness-knowmore
2149,tablet & accessories,,,https://uae.sharafdg.com/dg-business/#onlinebuyerjourney
2150,tablet & accessories,,,https://uae.sharafdg.com/dg-business/#dgbusiness-knowmore
2151,tablet & accessories,,,https://uae.sharafdg.com/dg-business/#dgbusiness-knowmore
2152,tablet & accessories,,,https://www.dghelp.com/
2153,tablet & accessories,,,https://www.dghelp.com/installation-services/
2154,tablet & accessories,,,https://www.dghelp.com/my-techbench/
2155,tablet & accessories,,,https://www.dghelp.com/data-recovery/
2156,tablet & accessories,,,https://www.dghelp.com/dg-buy-back/
2157,tablet & accessories,,,https://www.dghelp.com/applecare/
2158,tablet & accessories,,,https://www.dghelp.com/dg-shield-premium/
2159,tablet & accessories,,,https://www.dghelp.com/dg-shield-plus/
2160,tablet & accessories,,,https://www.dghelp.com/dg-shield/
2161,tablet & accessories,,,https://www.dghelp.com/extended-warranty/
2162,tablet & accessories,,,https://uae.sharafdg.com/dg-plus/
2163,tv audio & video,,,https://uae.sharafdg.com/apple-iphone-14-pro/
2164,tv audio & video,,,https://uae.sharafdg.com/iphone-13-series/
2165,tv audio & video,,,https://uae.sharafdg.com/buy-iphone-12/
2166,tv audio & video,,,https://uae.sharafdg.com/buy-iphone/
2167,tv audio & video,,,https://uae.sharafdg.com/zte-nubia-smartphones/
2168,tv audio & video,,,https://uae.sharafdg.com/asus-rog-smartphones/
2169,tv audio & video,,,https://uae.sharafdg.com/xiaomi-black-shark/
2170,tv audio & video,,,https://uae.sharafdg.com/samsung-galaxy-s23-series/
2171,tv audio & video,,,https://uae.sharafdg.com/samsung-galaxy-z-fold-5-and-z-flip-5/
2172,tv audio & video,,,https://uae.sharafdg.com/samsung-galaxy-z-fold-4-and-z-flip-4/
2173,tv audio & video,,,https://uae.sharafdg.com/huawei-nova-11-series/
2174,tv audio & video,,,https://uae.sharafdg.com/samsung-galaxy-a34-a54-5g/
2175,tv audio & video,,,https://uae.sharafdg.com/huawei-p60-pro-and-huawei-mate-x3-offers/
2176,tv audio & video,,,https://uae.sharafdg.com/google-pixel-7-pro/
2177,tv audio & video,,,https://uae.sharafdg.com/motorola-edge-40/
2178,tv audio & video,,,https://uae.sharafdg.com/nothing-phone-2/
2179,tv audio & video,,,https://uae.sharafdg.com/oneplus-11/
2180,tv audio & video,,,https://uae.sharafdg.com/honor-90/
2181,tv audio & video,,,https://uae.sharafdg.com/oppo-reno-10-series/
2182,tv audio & video,,,https://uae.sharafdg.com/oneplus-nord-smartphones/
2183,tv audio & video,,,https://uae.sharafdg.com/xiaomi-13-series/
2184,tv audio & video,,,https://uae.sharafdg.com/c/mobiles_tablets/mobile_accessories/?dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=Apple
2185,tv audio & video,,,https://uae.sharafdg.com/mobile-adapters/
2186,tv audio & video,,,https://uae.sharafdg.com/c/mobiles_tablets/mobile_accessories/mobile_cables/
2187,tv audio & video,,,https://uae.sharafdg.com/c/mobiles_tablets/mobile_accessories/mobile_cases_covers/
2188,tv audio & video,,,https://uae.sharafdg.com/c/mobiles_tablets/mobile_accessories/mobile_screen_guards/
2189,tv audio & video,,,https://uae.sharafdg.com/c/mobiles_tablets/mobile_accessories/mobile_power_banks/
2190,tv audio & video,,,https://uae.sharafdg.com/c/cameras_camcorders/camera_accessories/camera_batteries_chargers/
2191,tv audio & video,,,https://uae.sharafdg.com/c/mobiles_tablets/mobile_accessories/mobile_memory_cards/
2192,tv audio & video,,,https://uae.sharafdg.com/ipad-10th-generation/
2193,tv audio & video,,,https://uae.sharafdg.com/ipad-pro-m2-2022/
2194,tv audio & video,,,https://uae.sharafdg.com/ipad-air-2022/
2195,tv audio & video,,,https://uae.sharafdg.com/apple-ipad-10-2/
2196,tv audio & video,,,https://uae.sharafdg.com/samsung-galaxy-tab-s9/
2197,tv audio & video,,,https://uae.sharafdg.com/samsung-galaxy-tab-s8/
2198,tv audio & video,,,https://uae.sharafdg.com/lenovo-tablets/
2199,tv audio & video,,,https://uae.sharafdg.com/amazon-fire-hd-10-tablet/
2200,tv audio & video,,,https://uae.sharafdg.com/huawei-matepad/
2201,tv audio & video,,,https://uae.sharafdg.com/c/mobiles_tablets/tablets/kids_tablets/
2202,tv audio & video,,,https://uae.sharafdg.com/e-book-readers/
2203,tv audio & video,,,https://uae.sharafdg.com/tablet-cases/
2204,tv audio & video,,,https://uae.sharafdg.com/tablet-screen-protectors/
2205,tv audio & video,,,https://uae.sharafdg.com/stylus-pen/
2206,tv audio & video,,,https://uae.sharafdg.com/macbook-air-15/
2207,tv audio & video,,,https://uae.sharafdg.com/apple-macbook-pro-14-and-16/
2208,tv audio & video,,,https://uae.sharafdg.com/buy-macbook-air/
2209,tv audio & video,,,https://uae.sharafdg.com/hp-spectre-x360-14/
2210,tv audio & video,,,https://uae.sharafdg.com/microsoft-surface-laptop-5/
2211,tv audio & video,,,https://uae.sharafdg.com/microsoft-surface-laptop-pro9/
2212,tv audio & video,,,https://uae.sharafdg.com/asus-zenbook-pro-14/
2213,tv audio & video,,,https://uae.sharafdg.com/dell-xps-13/
2214,tv audio & video,,,https://uae.sharafdg.com/lenovo-yoga-9/
2215,tv audio & video,,,https://uae.sharafdg.com/c/computing/laptops/2_in_1_laptops/
2216,tv audio & video,,,https://uae.sharafdg.com/c/computing/laptops/clamshell_laptops/
2217,tv audio & video,,,https://uae.sharafdg.com/c/computing/laptops/ultrabook_laptops/
2218,tv audio & video,,,https://uae.sharafdg.com/lenovo-legion-5-pro/
2219,tv audio & video,,,https://uae.sharafdg.com/acer-predator-laptops/
2220,tv audio & video,,,https://uae.sharafdg.com/asus-rog-zephyrus-laptops/
2221,tv audio & video,,,https://uae.sharafdg.com/asus-tuf-gaming-laptops/
2222,tv audio & video,,,https://uae.sharafdg.com/hp-victus-gaming-laptops/
2223,tv audio & video,,,https://uae.sharafdg.com/hp-omen/
2224,tv audio & video,,,https://uae.sharafdg.com/product/razer-blade-15-base-model-gaming-laptop-core-i7-10750h-2-60ghz-16gb-512gb-ssd-win10-15-6inch-fhd-black-8gb-nvidia-geforce-rtx-3070/
2225,tv audio & video,,,https://uae.sharafdg.com/c/computing/monitors/
2226,tv audio & video,,,https://uae.sharafdg.com/c/computing/printers_ink/inks_toners/
2227,tv audio & video,,,https://uae.sharafdg.com/c/computing/printers_ink/printers/
2228,tv audio & video,,,https://uae.sharafdg.com/c/computing/desktop_pcs/
2229,tv audio & video,,,https://uae.sharafdg.com/c/computing/networking_wireless/
2230,tv audio & video,,,https://uae.sharafdg.com/c/computing/software/
2231,tv audio & video,,,https://uae.sharafdg.com/c/computing/storage/external_hard_drives/
2232,tv audio & video,,,https://uae.sharafdg.com/c/computing/storage/usb_flash_drives/
2233,tv audio & video,,,https://uae.sharafdg.com/c/computing/computing_accessories/?dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=Apple
2234,tv audio & video,,,https://uae.sharafdg.com/c/computing/computing_accessories/?dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=Microsoft
2235,tv audio & video,,,https://uae.sharafdg.com/gaming-monitors/
2236,tv audio & video,,,https://uae.sharafdg.com/c/computing/computing_accessories/webcams/
2237,tv audio & video,,,https://bit.ly/45u6wF4
2238,tv audio & video,,,https://bit.ly/3rmmRtK
2239,tv audio & video,,,https://bit.ly/3q5yXcl
2240,tv audio & video,,,https://bit.ly/3BW8Ebi
2241,tv audio & video,,,https://uae.sharafdg.com/c/computing/computing_accessories/?dFR%5Btaxonomies.attr.Type%5D%5B0%5D=Mouse%20Pad
2242,tv audio & video,,,https://bit.ly/3qc0Rnf
2243,tv audio & video,,,https://bit.ly/43uLuVj
2244,tv audio & video,,,https://uae.sharafdg.com/pc-gaming-accessories/
2245,tv audio & video,TELEVISIONS,8K Televisions,https://uae.sharafdg.com/8k-televisions/
2246,tv audio & video,TELEVISIONS,4k Televisions,https://uae.sharafdg.com/4k-televisions/
2247,tv audio & video,TELEVISIONS,QNED TVs,https://uae.sharafdg.com/television-audio-video/qned-tv/
2248,tv audio & video,TELEVISIONS,QLED TVs,https://uae.sharafdg.com/television-audio-video/qled-tv/
2249,tv audio & video,TELEVISIONS,OLED TVs,https://uae.sharafdg.com/television-audio-video/oled-tv/
2250,tv audio & video,BY SCREEN SIZE,"86"" and above",https://bit.ly/3BXQpSG
2251,tv audio & video,BY SCREEN SIZE,"77"" to 85""",https://bit.ly/3OBGn1h
2252,tv audio & video,BY SCREEN SIZE,"67"" to 76""",https://bit.ly/3OGDtsa
2253,tv audio & video,BY SCREEN SIZE,"57"" to 66""",https://bit.ly/45qqgcZ
2254,tv audio & video,TV ACCESSORIES,Streaming Devices,https://uae.sharafdg.com/streaming-devices/
2255,tv audio & video,TV ACCESSORIES,Cables & Connectors,https://uae.sharafdg.com/c/tv_video_audio/tv_accessories/tv_cables_connectors/
2256,tv audio & video,TV ACCESSORIES,TV Brackets,https://uae.sharafdg.com/c/tv_video_audio/tv_accessories/tv_brackets/
2257,tv audio & video,TV ACCESSORIES,TV Stands,https://uae.sharafdg.com/c/tv_video_audio/tv_accessories/tv_stands/
2258,tv audio & video,EARPHONES & HEADPHONES,Apple Airpods,https://uae.sharafdg.com/apple-airpods/
2259,tv audio & video,EARPHONES & HEADPHONES,Noice Cancellation Headphones,https://uae.sharafdg.com/noise-cancelling-earphones-headphones/
2260,tv audio & video,EARPHONES & HEADPHONES,Wireless headphones and earphones,https://uae.sharafdg.com/wireless-headphones-earbuds/
2261,tv audio & video,EARPHONES & HEADPHONES,Wireless Earbuds,https://uae.sharafdg.com/wireless-earbuds/
2262,tv audio & video,EARPHONES & HEADPHONES,Gaming Headsets,https://uae.sharafdg.com/gaming-headsets/
2263,tv audio & video,SPEAKERS,Wireless Speakers,https://uae.sharafdg.com/c/tv_video_audio/audio/wireless_speakers/
2264,tv audio & video,SPEAKERS,Portable Bluetooth Speakers,https://uae.sharafdg.com/portable-bluetooth-speakers/
2265,tv audio & video,SPEAKERS,Bookshelf Speakers,https://uae.sharafdg.com/bookshelf-speakers/
2266,tv audio & video,SPEAKERS,Floorstanding Speakers,https://uae.sharafdg.com/floorstanding-speakers/
2267,tv audio & video,SPEAKERS,Amazon Alexa,https://uae.sharafdg.com/amazon-alexa/
2268,tv audio & video,SPEAKERS,Soundbars,https://uae.sharafdg.com/c/tv_video_audio/home_cinema_soundbars/soundbars/
2269,tv audio & video,AUDIO DEVICES,Home Theatre Systems,https://uae.sharafdg.com/hometheatre/
2270,tv audio & video,AUDIO DEVICES,Soundbars,https://uae.sharafdg.com/c/tv_video_audio/home_cinema_soundbars/soundbars/
2271,tv audio & video,AUDIO DEVICES,Microphones,https://uae.sharafdg.com/c/tv_video_audio/audio/audio_microphones/
2272,tv audio & video,AUDIO DEVICES,Amplifier & AV Receiver,https://uae.sharafdg.com/c/tv_video_audio/audio/amplifier_and_av_receiver/
2273,tv audio & video,AUDIO DEVICES,Musical Instruments,https://uae.sharafdg.com/c/tv_video_audio/audio/musical_instruments/
2274,tv audio & video,AUDIO DEVICES,Projectors,https://uae.sharafdg.com/c/tv_video_audio/projectors/
2275,tv audio & video,AUDIO DEVICES,DVD and Blu-ray players,https://uae.sharafdg.com/c/tv_video_audio/blu_ray_dvd_players/
2276,tv audio & video,DG Hertzz,Headsets,https://uae.sharafdg.com/?q=head%20phones&dFR%5Bpromotion_offer_json.seller_code%5D%5B0%5D=sdg&dFR%5Bpromotion_offer_json.seller_code%5D%5B1%5D=sdg_online_excl&dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=JBL&dFR%5Btaxonomies.attr.Brand%5D%5B1%5D=Sony&dFR%5Btaxonomies.attr.Brand%5D%5B10%5D=MJI&dFR%5Btaxonomies.attr.Brand%5D%5B11%5D=Bose&dFR%5Btaxonomies.attr.Brand%5D%5B12%5D=Amazon&dFR%5Btaxonomies.attr.Brand%5D%5B2%5D=Edifier&dFR%5Btaxonomies.attr.Brand%5D%5B3%5D=Jabra&dFR%5Btaxonomies.attr.Brand%5D%5B4%5D=Samsung&dFR%5Btaxonomies.attr.Brand%5D%5B5%5D=Honeywell&dFR%5Btaxonomies.attr.Brand%5D%5B6%5D=Skullcandy&dFR%5Btaxonomies.attr.Brand%5D%5B7%5D=%20Sennheiser&dFR%5Btaxonomies.attr.Brand%5D%5B8%5D=%5B8%5DShokz&dFR%5Btaxonomies.attr.Brand%5D%5B9%5D%5B0%5D=Shokz&dFR%5Btaxonomies.attr.Brand%5D%5B9%5D%5B1%5D=Hisense&post_type=product
2277,tv audio & video,DG Hertzz,Speakers,"https://uae.sharafdg.com/?q=speakers&dFR%5Bpromotion_offer_json.seller_code%5D%5B0%5D=sdg&dFR%5Bpromotion_offer_json.seller_code%5D%5B1%5D=sdg_online_excl&dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=JBL&dFR%5Btaxonomies.attr.Brand%5D%5B1%5D=Amazon&dFR%5Btaxonomies.attr.Brand%5D%5B10%5D=Jabra&dFR%5Btaxonomies.attr.Brand%5D%5B11%5D=Shokz&dFR%5Btaxonomies.attr.Brand%5D%5B12%5D=Skullcandy&dFR%5Btaxonomies.attr.Brand%5D%5B13%5D=Hisense&dFR%5Btaxonomies.attr.Brand%5D%5B14%5D=Platinum&dFR%5Btaxonomies.attr.Brand%5D%5B2%5D=Sony&dFR%5Btaxonomies.attr.Brand%5D%5B3%5D=Edifier&dFR%5Btaxonomies.attr.Brand%5D%5B4%5D=Bose&dFR%5Btaxonomies.attr.Brand%5D%5B5%5D=Marshall&dFR%5Btaxonomies.attr.Brand%5D%5B6%5D=SAMSUNG&dFR%5Btaxonomies.attr.Brand%5D%5B7%5D%5B0%5D=samsung&dFR%5Btaxonomies.attr.Brand%5D%5B7%5D%5B1%5D=&dFR%5Btaxonomies.attr.Brand%5D%5B8%5D=LG&dFR%5Btaxonomies.attr.Brand%5D%5B9%5D=MJI&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=TV,%20Video%20%26%20Audio&post_type=product"
2278,tv audio & video,DG Hertzz,Home Audio,"https://uae.sharafdg.com/c/tv_video_audio/home_cinema_soundbars/?dFR%5Bpromotion_offer_json.seller_code%5D%5B0%5D=sdg&dFR%5Bpromotion_offer_json.seller_code%5D%5B1%5D=sdg_online_excl&dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=Sony&dFR%5Btaxonomies.attr.Brand%5D%5B1%5D=Samsung&dFR%5Btaxonomies.attr.Brand%5D%5B2%5D=JBL&dFR%5Btaxonomies.attr.Brand%5D%5B3%5D=LG&dFR%5Btaxonomies.attr.Brand%5D%5B4%5D=Bose&dFR%5Btaxonomies.attr.Brand%5D%5B5%5D=Hisense&dFR%5Btaxonomies.attr.Brand%5D%5B6%5D=Honeywell&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=TV,%20Video%20%26%20Audio%20%3E%20Home%20Cinema%20%26%20Soundbars"
2279,tv audio & video,DG Hertzz,Turn Tables,"https://uae.sharafdg.com/c/tv_video_audio/audio/?dFR%5Bpromotion_offer_json.seller_code%5D%5B0%5D=sdg&dFR%5Bpromotion_offer_json.seller_code%5D%5B1%5D=sdg_online_excl&dFR%5Btaxonomies.attr.Brand%5D%5B0%5D=Crosley&dFR%5Btaxonomies.attr.Brand%5D%5B1%5D=MJI&hFR%5Btaxonomies.taxonomies_hierarchical%5D%5B0%5D=TV,%20Video%20%26%20Audio%20%3E%20Audio"
2280,tv audio & video,DG PLUS - PREMIUM A/V,Speakers,https://bit.ly/3MD6mTv
2281,tv audio & video,DG PLUS - PREMIUM A/V,Hi-Fi Separates,https://bit.ly/42db53H
2282,tv audio & video,DG PLUS - PREMIUM A/V,Home Cinemas,https://bit.ly/428c1Xj
2283,tv audio & video,DG PLUS - PREMIUM A/V,In Ceiling Speakers,https://bit.ly/3IBCNk0
2284,tv audio & video,DG PLUS - PREMIUM A/V,In Wall Speakers,https://bit.ly/3Wz12oA
2285,tv audio & video,DG PLUS - PREMIUM A/V,Turntables,https://bit.ly/3N6E2KJ
2286,tv audio & video,DG PLUS - PREMIUM A/V,Headphones,https://bit.ly/3MWC8fq
2287,tv audio & video,DG PLUS - PREMIUM A/V,Integrated Amplifiers,https://bit.ly/3q9imEH
2288,tv audio & video,,,https://uae.sharafdg.com/apple-watch-series-8/
2289,tv audio & video,,,https://uae.sharafdg.com/apple-watch-ultra/
2290,tv audio & video,,,https://uae.sharafdg.com/apple-watch-se/
2291,tv audio & video,,,https://uae.sharafdg.com/samsung-galaxy-watch-6/
2292,tv audio & video,,,https://uae.sharafdg.com/samsung-galaxy-watch-5-pro/
2293,tv audio & video,,,https://uae.sharafdg.com/huawei-gt3-pro/
2294,tv audio & video,,,https://uae.sharafdg.com/garmin-smartwatch/
2295,tv audio & video,,,https://uae.sharafdg.com/amazfit-smartwatches/
2296,tv audio & video,,,https://uae.sharafdg.com/fitbit-smartwatch/
2297,tv audio & video,,,https://uae.sharafdg.com/c/wearables_smartwatches/fitness_trackers/
2298,tv audio & video,,,https://uae.sharafdg.com/watches/
2299,tv audio & video,,,https://uae.sharafdg.com/c/wearables_smartwatches/vr_headsets/
2300,tv audio & video,,,https://uae.sharafdg.com/c/wearables_smartwatches/watches_accessories/
2301,tv audio & video,,,https://uae.sharafdg.com/ac/
2302,tv audio & video,,,https://uae.sharafdg.com/c/home_appliances/laundry/washer_dryers/
2303,tv audio & video,,,https://uae.sharafdg.com/c/home_appliances/fridges_freezers/
2304,tv audio & video,,,https://uae.sharafdg.com/c/home_appliances/dishwashers/
2305,tv audio & video,,,https://uae.sharafdg.com/c/home_appliances/cooling_heating/air_coolers/
2306,tv audio & video,,,https://uae.sharafdg.com/c/home_appliances/cooling_heating/fans/
2307,tv audio & video,,,https://uae.sharafdg.com/c/home_appliances/cooling_heating/water_heaters/
2308,tv audio & video,,,https://uae.sharafdg.com/c/home_appliances/small_appliances/water_dispensers/
2309,tv audio & video,,,https://uae.sharafdg.com/c/home_appliances/small_appliances/irons_steamers/
2310,tv audio & video,,,https://uae.sharafdg.com/smart-speakers/
2311,tv audio & video,,,https://uae.sharafdg.com/c/home_appliances/smart_home_security/security_cameras_surveillance/security_cameras/
2312,tv audio & video,,,https://uae.sharafdg.com/doorbell-cameras/
2313,tv audio & video,,,https://uae.sharafdg.com/c/home_appliances/cooking/ovens/integrated_built_in_ovens/
2314,tv audio & video,,,https://uae.sharafdg.com/c/home_appliances/cooking/microwaves/integrated_built_in_microwaves/
2315,tv audio & video,,,https://uae.sharafdg.com/built-in-fridges-freezers/
2316,tv audio & video,,,https://uae.sharafdg.com/built-in-dishwashers/
2317,tv audio & video,,,https://uae.sharafdg.com/c/home_appliances/cooking/hobs/integrated_built_in_hobs/
2318,tv audio & video,,,https://bit.ly/3ovxzzp
2319,tv audio & video,,,https://uae.sharafdg.com/robotic-vacuum-cleaner/
2320,tv audio & video,,,https://bit.ly/3OHJAMB
2321,tv audio & video,,,https://bit.ly/3MAMdxa
2322,tv audio & video,,,https://bit.ly/43rfb9I
2323,tv audio & video,,,https://uae.sharafdg.com/c/home_appliances/cooking/cooker/
2324,tv audio & video,,,https://uae.sharafdg.com/microwaves-and-ovens/
2325,tv audio & video,,,https://uae.sharafdg.com/air-fryers/
2326,tv audio & video,,,https://uae.sharafdg.com/rice-cookers/
2327,tv audio & video,,,https://uae.sharafdg.com/electric-pressure-cooker/
